Data,,,,,Exponential Smoothning Method,,,,,,,,,,,,,,,,,,,,,Adjusted Exponential Smoothing F(t) ? = 0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Period,AMZN,NFLX,,F(t) ? = 0.20,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.40,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.60,AMZN,NFLX,MAPE AMZN,MAPE NFLX,F(t) ? = 0.80,AMZN,NFLX,MAPE AMZN,MAPE NFLX,,T(t) ? = 0.20,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.40,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.60,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX,T(t) ? = 0.80,AMZN,NFLX,Af(t) AMZN,Af(t) NFLX,MAPE AMZN,MAPE NFLX
3/30/2020,61,98.20,370.96,,,94.43,348.29,0.0384,0.0611,,95.50,354.30,0.0275,0.0449,,95.65,356.89,0.0259,0.0379,,95.44,357.59,0.0281,0.0361,,,0.3672,2.5820,96.0208,359.4747,0.0222,0.0310,,0.1874,3.1083,95.8409,360.0009,0.0020,0.0087,,0.1586,0.1586,95.8122,357.0513,0.0017,0.0004,,0.5186,-1.6619,96.1722,355.2308,0.0054,0.0047
3/31/2020,62,97.49,375.50,,,95.18,352.82,0.0236,0.0604,,96.58,360.97,0.0093,0.0387,,97.18,365.33,0.0031,0.0271,,97.65,368.29,0.0016,0.0192,,,0.5990,3.7537,97.7789,369.0868,0.0030,0.0171,,0.7230,5.2411,97.9029,370.5742,0.0074,0.0143,,-0.8524,-0.8524,96.3276,364.4807,0.0088,0.0023,,-1.1174,-7.0847,96.0626,358.2484,0.0115,0.0194
4/1/2020,63,95.39,364.08,,,95.64,357.36,0.0027,0.0185,,96.94,366.78,0.0163,0.0074,,97.36,371.43,0.0207,0.0202,,97.52,374.06,0.0224,0.0274,,,0.5159,4.2230,97.8795,375.6562,0.0262,0.0318,,0.5072,5.5847,97.8708,377.0180,0.0052,0.0150,,-0.4511,-0.4511,96.9124,370.9821,0.0046,0.0012,,-0.3704,-6.2971,96.9932,365.1362,0.0038,0.0170
4/2/2020,64,95.94,370.08,,,95.59,358.70,0.0036,0.0307,,96.32,365.70,0.0039,0.0118,,96.18,367.02,0.0024,0.0083,,95.81,366.08,0.0014,0.0108,,,0.1753,2.4960,96.3518,369.5173,0.0043,0.0015,,-0.1705,1.5861,96.0059,368.6073,0.0018,0.0043,,0.5318,0.5318,96.7083,367.5531,0.0055,0.0014,,0.8756,2.2701,97.0521,369.2914,0.0091,0.0062
4/3/2020,65,95.33,361.76,,,95.66,360.98,0.0035,0.0022,,96.17,367.45,0.0088,0.0157,,96.04,368.86,0.0074,0.0196,,95.92,369.28,0.0061,0.0208,,,0.1121,2.3639,96.1475,371.2204,0.0086,0.0262,,-0.1587,1.6857,95.8768,370.5422,0.0017,0.0046,,0.2973,0.2973,96.3328,369.1538,0.0031,0.0008,,0.2879,-1.0142,96.3234,367.8424,0.0030,0.0027
4/6/2020,66,99.88,379.96,,,95.60,361.13,0.0429,0.0495,,95.83,365.18,0.0405,0.0389,,95.61,364.60,0.0427,0.0404,,95.45,363.26,0.0444,0.0439,,,0.0049,1.0395,95.6168,365.6381,0.0427,0.0377,,-0.2646,-0.6917,95.3472,363.9069,0.0028,0.0019,,0.3731,0.3731,95.9850,364.9717,0.0039,0.0010,,0.3964,3.2035,96.0083,367.8021,0.0041,0.0088
4/7/2020,67,100.58,372.28,,,96.45,364.90,0.0410,0.0198,,97.45,371.09,0.0311,0.0032,,98.17,373.82,0.0239,0.0041,,98.99,376.62,0.0158,0.0117,,,0.5161,2.6750,98.6885,376.4904,0.0188,0.0113,,0.8654,3.2717,99.0379,377.0871,0.0088,0.0088,,-1.3871,-1.3871,96.7853,372.4283,0.0141,0.0037,,-1.9692,-6.7328,96.2033,367.0827,0.0201,0.0180
4/8/2020,68,102.15,371.12,,,97.28,366.38,0.0477,0.0128,,98.70,371.57,0.0337,0.0012,,99.62,372.89,0.0248,0.0048,,100.26,373.15,0.0185,0.0055,,,0.7018,1.9557,100.3187,374.8499,0.0179,0.0101,,1.0971,1.5945,100.7141,374.4887,0.0110,0.0043,,-1.4216,-1.4216,98.1954,371.4726,0.0143,0.0038,,-1.5495,-0.6095,98.0675,372.2846,0.0156,0.0016
4/9/2020,69,102.14,370.72,,,98.25,367.32,0.0380,0.0092,,100.08,371.39,0.0201,0.0018,,101.14,371.83,0.0098,0.0030,,101.77,371.53,0.0036,0.0022,,,0.8654,1.3517,102.0022,373.1813,0.0013,0.0066,,1.2662,0.5309,102.4030,372.3606,0.0125,0.0014,,-1.4805,-1.4805,99.6563,370.3492,0.0146,0.0040,,-1.5257,0.7297,99.6111,372.5594,0.0151,0.0020
4/13/2020,70,108.44,396.72,,,99.03,368.00,0.0868,0.0724,,100.90,371.12,0.0695,0.0645,,101.74,371.16,0.0618,0.0644,,102.06,370.88,0.0588,0.0651,,,0.8124,0.9482,102.5500,372.1120,0.0543,0.0620,,1.0000,0.0522,102.7375,371.2161,0.0098,0.0001,,-0.9526,-0.9526,100.7849,370.2112,0.0094,0.0026,,-0.7857,0.6786,100.9518,371.8424,0.0077,0.0018
4/14/2020,71,114.17,413.55,,,100.91,373.75,0.1161,0.0962,,103.92,381.36,0.0897,0.0778,,105.76,386.50,0.0736,0.0654,,107.17,391.55,0.0613,0.0532,,,1.4547,3.8253,107.2158,390.3228,0.0609,0.0562,,2.2094,6.1648,107.9705,392.6624,0.0209,0.0160,,-2.7952,-2.7952,102.9659,383.7023,0.0264,0.0072,,-3.3760,-12.1312,102.3851,374.3663,0.0319,0.0314
4/15/2020,72,115.38,426.75,,,103.56,381.71,0.1024,0.1055,,108.02,394.24,0.0638,0.0762,,110.80,402.73,0.0397,0.0563,,112.77,409.15,0.0227,0.0412,,,2.1723,6.3065,112.9764,409.0355,0.0209,0.0415,,3.3428,10.1915,114.1469,412.9205,0.0302,0.0253,,-4.1438,-4.1438,106.6602,398.5852,0.0374,0.0103,,-4.7096,-15.4114,106.0945,387.3176,0.0425,0.0383
4/16/2020,73,120.41,439.17,,,105.93,390.72,0.1203,0.1103,,110.96,407.24,0.0784,0.0727,,113.55,417.14,0.0570,0.0502,,114.86,423.23,0.0461,0.0363,,,2.2875,7.9277,115.8395,425.0693,0.0380,0.0321,,3.1049,11.8799,116.6569,429.0215,0.0273,0.0285,,-3.3063,-3.3063,110.2457,413.8353,0.0291,0.0079,,-3.1403,-14.6124,110.4117,402.5292,0.0277,0.0350
4/17/2020,74,118.75,422.96,,,108.82,400.41,0.0836,0.0533,,114.74,420.01,0.0337,0.0070,,117.67,430.36,0.0091,0.0175,,119.30,435.98,0.0046,0.0308,,,2.6529,8.9856,120.3194,439.3442,0.0132,0.0387,,3.5087,12.4148,121.1752,442.7734,0.0298,0.0288,,-3.7912,-3.7912,113.8753,426.5674,0.0322,0.0088,,-3.9196,-13.4961,113.7469,416.8625,0.0333,0.0314
4/20/2020,75,119.68,437.49,,,110.81,404.92,0.0741,0.0745,,116.35,421.19,0.0279,0.0373,,118.32,425.92,0.0114,0.0264,,118.86,425.56,0.0069,0.0273,,,2.2523,6.3006,120.5689,432.2201,0.0074,0.0120,,2.3653,5.6732,120.6819,431.5926,0.0200,0.0133,,-1.9065,-1.9065,116.4101,424.0129,0.0161,0.0045,,-1.3040,0.8521,117.0126,426.7716,0.0110,0.0020
4/21/2020,76,116.41,433.83,,,112.58,411.43,0.0328,0.0516,,117.68,427.71,0.0109,0.0141,,119.13,432.86,0.0234,0.0022,,119.52,435.10,0.0267,0.0029,,,1.9655,6.4290,121.1005,439.2908,0.0403,0.0126,,1.7465,6.1808,120.8814,439.0426,0.0147,0.0143,,-1.2536,-1.2536,117.8813,431.6082,0.0105,0.0029,,-0.9155,-5.3834,118.2195,427.4783,0.0077,0.0124
4/22/2020,77,118.17,421.42,,,113.35,415.91,0.0408,0.0131,,117.17,430.16,0.0085,0.0207,,117.50,433.44,0.0057,0.0285,,117.03,434.08,0.0097,0.0301,,,1.2449,5.2594,118.7425,438.7021,0.0048,0.0410,,0.3930,3.9409,117.8905,437.3836,0.0033,0.0091,,0.4810,0.4810,117.9785,433.9237,0.0041,0.0011,,1.1268,-1.5414,118.6244,431.9013,0.0096,0.0036
4/23/2020,78,119.97,426.70,,,114.31,417.01,0.0472,0.0227,,117.57,426.66,0.0200,0.0001,,117.90,426.23,0.0172,0.0011,,117.95,423.95,0.0169,0.0064,,,1.0772,2.7648,118.9809,428.9939,0.0083,0.0054,,0.3982,-0.5209,118.3020,425.7082,0.0034,0.0012,,-0.0513,-0.0513,117.8524,426.1778,0.0004,0.0001,,-0.0996,5.4626,117.8042,431.6917,0.0008,0.0128
4/24/2020,79,120.51,424.99,,,115.45,418.95,0.0420,0.0142,,118.53,426.68,0.0164,0.0040,,119.14,426.51,0.0113,0.0036,,119.57,426.15,0.0078,0.0027,,,1.1100,2.2683,120.2550,428.7800,0.0021,0.0089,,0.7354,-0.1995,119.8804,426.3121,0.0062,0.0005,,-0.7653,-0.7653,118.3797,425.7464,0.0064,0.0018,,-1.0129,0.8665,118.1321,427.3781,0.0085,0.0020
4/27/2020,80,118.80,421.38,,,116.46,420.16,0.0197,0.0029,,119.32,426.00,0.0044,0.0110,,119.96,425.60,0.0098,0.0100,,120.32,425.22,0.0128,0.0091,,,1.0519,1.6321,121.0165,427.2307,0.0187,0.0139,,0.7691,-0.4849,120.7337,425.1137,0.0064,0.0011,,-0.7979,-0.7979,119.1667,424.8008,0.0067,0.0019,,-0.8583,0.9037,119.1063,426.5023,0.0072,0.0021
4/28/2020,81,115.70,403.83,,,116.93,420.40,0.0106,0.0410,,119.11,424.15,0.0295,0.0503,,119.27,423.07,0.0308,0.0476,,119.10,422.15,0.0294,0.0454,,,0.7018,0.7994,119.9676,423.8669,0.0368,0.0496,,0.1820,-1.3034,119.4478,421.7640,0.0015,0.0031,,0.1001,0.1001,119.3659,423.1676,0.0008,0.0002,,0.3874,2.2057,119.6532,425.2732,0.0032,0.0052
4/29/2020,82,118.64,411.89,,,116.68,417.09,0.0165,0.0126,,117.75,416.02,0.0075,0.0100,,117.13,411.52,0.0127,0.0009,,116.38,407.49,0.0190,0.0107,,,0.1340,-1.6690,117.2627,409.8560,0.0116,0.0049,,-0.7457,-5.3990,116.3831,406.1259,0.0064,0.0131,,1.3223,1.3223,118.4510,412.8473,0.0113,0.0032,,1.7872,9.6751,118.9159,421.2001,0.0153,0.0235
4/30/2020,83,123.70,419.85,,,117.07,416.05,0.0536,0.0091,,118.10,414.37,0.0452,0.0131,,118.03,411.74,0.0458,0.0193,,118.19,411.01,0.0446,0.0211,,,0.2880,-1.2914,118.3208,410.4526,0.0435,0.0224,,-0.0858,-3.1518,117.9470,408.5922,0.0007,0.0077,,-0.0135,-0.0135,118.0193,411.7305,0.0001,0.0000,,-0.3658,1.7598,117.6670,413.5038,0.0031,0.0043
5/1/2020,84,114.30,415.27,,,118.40,416.81,0.0358,0.0037,,120.34,416.56,0.0528,0.0031,,121.43,416.61,0.0624,0.0032,,122.60,418.08,0.0726,0.0068,,,0.9105,-0.0604,122.3436,416.5472,0.0704,0.0031,,1.3087,0.0543,122.7418,416.6620,0.0108,0.0001,,-2.0456,-2.0456,119.3875,414.5620,0.0168,0.0049,,-2.7934,-3.5389,118.6397,413.0687,0.0230,0.0085
5/4/2020,85,115.80,428.15,,,117.58,416.50,0.0154,0.0272,,117.93,416.05,0.0184,0.0283,,117.15,415.81,0.0117,0.0288,,115.96,415.83,0.0014,0.0288,,,-0.1274,-0.2088,117.0271,415.5962,0.0106,0.0293,,-0.9263,-0.2884,116.2282,415.5166,0.0079,0.0007,,1.7490,1.7490,118.9034,417.5540,0.0149,0.0042,,2.8643,-0.0657,120.0187,415.7393,0.0244,0.0002
5/5/2020,86,115.89,424.68,,,117.22,418.83,0.0115,0.0138,,117.08,420.89,0.0102,0.0089,,116.34,423.21,0.0039,0.0035,,115.83,425.69,0.0005,0.0024,,,-0.2645,1.3143,116.0770,424.5264,0.0016,0.0004,,-0.8809,2.7897,115.4605,426.0017,0.0076,0.0066,,1.1874,1.1874,117.5288,424.3994,0.0102,0.0028,,1.2232,-5.9387,117.5647,417.2733,0.0105,0.0140
5/6/2020,87,117.56,434.26,,,116.96,420.00,0.0052,0.0328,,116.60,422.40,0.0082,0.0273,,116.07,424.09,0.0127,0.0234,,115.88,424.88,0.0143,0.0216,,,-0.2658,1.2276,115.8048,425.3204,0.0150,0.0206,,-0.6369,2.0262,115.4337,426.1190,0.0055,0.0048,,0.6375,0.6375,116.7081,424.7303,0.0055,0.0015,,0.4614,-1.8924,116.5319,422.2004,0.0040,0.0045
5/7/2020,88,118.38,436.53,,,117.08,422.85,0.0110,0.0313,,116.99,427.15,0.0118,0.0215,,116.97,430.19,0.0119,0.0145,,117.23,432.38,0.0098,0.0095,,,-0.0335,2.2022,116.9325,432.3953,0.0122,0.0095,,-0.0240,3.6558,116.9421,433.8490,0.0002,0.0085,,-0.2823,-0.2823,116.6838,429.9108,0.0024,0.0007,,-0.6241,-5.2587,116.3420,424.9344,0.0053,0.0122
5/8/2020,89,118.98,435.55,,,117.34,425.59,0.0138,0.0229,,117.54,430.90,0.0121,0.0107,,117.81,434.00,0.0098,0.0036,,118.15,435.70,0.0070,0.0003,,,0.1429,2.5222,117.9576,436.5174,0.0086,0.0022,,0.3251,3.7143,118.1398,437.7096,0.0028,0.0086,,-0.6221,-0.6221,117.1926,433.3731,0.0053,0.0014,,-0.8038,-4.0934,117.0110,429.9018,0.0068,0.0094
5/11/2020,90,120.45,440.52,,,117.67,427.58,0.0231,0.0294,,118.12,432.76,0.0194,0.0176,,118.51,434.93,0.0161,0.0127,,118.81,435.58,0.0136,0.0112,,,0.2542,2.2043,118.7684,437.1324,0.0140,0.0077,,0.4748,2.6017,118.9890,437.5298,0.0040,0.0060,,-0.6685,-0.6685,117.8457,434.2596,0.0056,0.0015,,-0.7203,-1.5650,117.7939,433.3631,0.0061,0.0036
5/12/2020,91,117.85,431.82,,,118.22,430.17,0.0032,0.0038,,119.05,435.86,0.0102,0.0094,,119.68,438.28,0.0155,0.0150,,120.12,439.53,0.0193,0.0179,,,0.4357,2.4345,120.1114,440.7177,0.0192,0.0206,,0.7495,2.9031,120.4252,441.1863,0.0063,0.0066,,-0.9643,-0.9643,118.7114,437.3189,0.0081,0.0022,,-1.0733,-2.9971,118.6024,435.2861,0.0090,0.0068
5/13/2020,92,118.40,438.27,,,118.15,430.50,0.0021,0.0177,,118.57,434.25,0.0015,0.0092,,118.58,434.41,0.0015,0.0088,,118.30,433.36,0.0008,0.0112,,,0.1292,1.1720,118.7079,435.5773,0.0026,0.0061,,0.0109,0.1907,118.5897,434.5960,0.0001,0.0004,,0.2724,0.2724,118.8512,434.6777,0.0023,0.0006,,0.6629,2.5029,119.2416,436.9082,0.0056,0.0058
5/14/2020,93,119.44,441.95,,,118.20,432.05,0.0104,0.0224,,118.50,435.86,0.0079,0.0138,,118.47,436.72,0.0081,0.0118,,118.38,437.29,0.0089,0.0105,,,0.0814,1.4014,118.5505,438.1255,0.0075,0.0087,,-0.0373,1.0419,118.4318,437.7661,0.0003,0.0024,,0.1748,0.1748,118.6439,436.8989,0.0015,0.0004,,0.2203,-1.3545,118.6894,435.3696,0.0019,0.0031
5/15/2020,94,120.49,454.19,,,118.45,434.03,0.0169,0.0444,,118.88,438.29,0.0134,0.0350,,119.05,439.86,0.0119,0.0316,,119.23,441.02,0.0105,0.0290,,,0.1819,1.7482,119.2351,441.6078,0.0104,0.0277,,0.2112,1.8794,119.2644,441.7390,0.0018,0.0043,,-0.2805,-0.2805,118.7726,439.5791,0.0024,0.0006,,-0.4232,-2.7793,118.6300,437.0803,0.0036,0.0063
5/18/2020,95,121.31,452.58,,,118.86,438.06,0.0203,0.0321,,119.52,444.65,0.0148,0.0175,,119.91,448.46,0.0115,0.0091,,120.24,451.56,0.0089,0.0023,,,0.3178,3.1182,120.2325,451.5761,0.0089,0.0022,,0.4713,4.5669,120.3860,453.0248,0.0039,0.0102,,-0.6291,-0.6291,119.2855,447.8287,0.0052,0.0014,,-0.7738,-7.4344,119.1408,441.0234,0.0065,0.0166
5/19/2020,96,122.47,451.04,,,119.35,440.97,0.0255,0.0223,,120.24,447.82,0.0182,0.0071,,120.75,450.93,0.0140,0.0002,,121.10,452.38,0.0112,0.0030,,,0.4221,2.9892,121.1757,453.9203,0.0105,0.0064,,0.6184,3.7295,121.3721,454.6606,0.0051,0.0083,,-0.7551,-0.7551,119.9986,450.1761,0.0063,0.0017,,-0.8260,-3.4655,119.9277,447.4656,0.0068,0.0077
5/20/2020,97,124.90,447.67,,,119.97,442.98,0.0394,0.0105,,121.13,449.11,0.0302,0.0032,,121.78,451.00,0.0249,0.0074,,122.19,451.31,0.0217,0.0081,,,0.5432,2.4044,122.3246,453.4009,0.0206,0.0128,,0.7821,2.2638,122.5635,453.2603,0.0064,0.0050,,-0.9186,-0.9186,120.8627,450.0778,0.0075,0.0020,,-0.9874,-0.7454,120.7940,450.2511,0.0081,0.0017
5/21/2020,98,122.34,436.25,,,120.96,443.92,0.0113,0.0176,,122.64,448.53,0.0024,0.0282,,123.65,449.00,0.0107,0.0292,,124.36,448.40,0.0165,0.0278,,,0.8084,1.5244,124.4592,450.5250,0.0173,0.0327,,1.2170,0.5599,124.8678,449.5605,0.0098,0.0012,,-1.4891,-1.4891,122.1617,447.5115,0.0120,0.0033,,-1.6930,1.4476,121.9578,450.4482,0.0137,0.0032
5/22/2020,99,121.84,429.32,,,121.23,442.39,0.0050,0.0304,,122.52,443.62,0.0055,0.0333,,122.86,441.35,0.0084,0.0280,,122.74,438.68,0.0074,0.0218,,,0.4891,-0.3106,123.3516,441.0397,0.0124,0.0273,,0.4149,-2.7242,123.2774,438.6261,0.0034,0.0062,,-0.1227,-0.1227,122.7398,441.2276,0.0010,0.0003,,0.2920,6.4098,123.1545,447.7600,0.0024,0.0145
5/26/2020,100,121.09,414.77,,,121.35,439.77,0.0022,0.0603,,122.25,437.90,0.0095,0.0558,,122.25,434.13,0.0096,0.0467,,122.02,431.19,0.0077,0.0396,,,0.2691,-1.6921,122.5205,432.4400,0.0118,0.0426,,0.0045,-4.5218,122.2559,429.6103,0.0000,0.0104,,0.3176,0.3176,122.5690,434.4497,0.0026,0.0007,,0.5473,7.0565,122.7987,441.1886,0.0045,0.0163
5/27/2020,101,120.52,419.89,,,121.30,434.77,0.0065,0.0354,,121.79,428.65,0.0105,0.0209,,121.56,422.51,0.0086,0.0063,,121.28,418.05,0.0063,0.0044,,,0.0762,-3.6771,121.6326,418.8377,0.0092,0.0025,,-0.2753,-7.3600,121.2811,415.1549,0.0023,0.0174,,0.5441,0.5441,122.1004,423.0589,0.0045,0.0013,,0.6655,10.7051,122.2218,433.2199,0.0055,0.0253
5/28/2020,102,120.06,413.44,,,121.15,431.80,0.0091,0.0444,,121.28,425.14,0.0102,0.0283,,120.93,420.94,0.0073,0.0181,,120.67,419.52,0.0051,0.0147,,,-0.0634,-3.2567,120.8708,417.6833,0.0068,0.0103,,-0.4140,-5.0459,120.5202,415.8940,0.0034,0.0120,,0.5909,0.5909,121.5251,421.5308,0.0049,0.0014,,0.6308,3.4009,121.5650,424.3409,0.0052,0.0081
5/29/2020,103,122.12,419.73,,,120.93,428.12,0.0098,0.0200,,120.79,420.46,0.0109,0.0017,,120.41,416.44,0.0140,0.0078,,120.18,414.66,0.0159,0.0121,,,-0.1563,-3.5053,120.2504,412.9346,0.0153,0.0162,,-0.4594,-4.8275,119.9473,411.6124,0.0038,0.0116,,0.5529,0.5529,120.9596,416.9929,0.0046,0.0013,,0.5482,4.2802,120.9549,420.7201,0.0046,0.0103
6/1/2020,104,123.55,425.92,,,121.17,426.45,0.0193,0.0012,,121.32,420.17,0.0181,0.0135,,121.43,418.41,0.0171,0.0176,,121.73,418.72,0.0147,0.0169,,,0.0804,-2.4095,121.5142,416.0045,0.0165,0.0233,,0.1352,-2.1069,121.5689,416.3071,0.0011,0.0050,,-0.3951,-0.3951,121.0387,418.0189,0.0033,0.0009,,-0.7120,-0.7232,120.7218,417.6908,0.0059,0.0017
6/2/2020,105,123.62,427.31,,,121.64,426.34,0.0160,0.0023,,122.21,422.47,0.0114,0.0113,,122.70,422.92,0.0074,0.0103,,123.19,424.48,0.0035,0.0066,,,0.3185,-1.0268,123.0232,421.8908,0.0048,0.0127,,0.5895,0.5373,123.2942,423.4549,0.0048,0.0013,,-0.9206,-0.9206,121.7841,421.9970,0.0075,0.0022,,-1.1592,-3.7475,121.5456,419.1701,0.0094,0.0089
6/3/2020,106,123.92,421.97,,,122.04,426.53,0.0152,0.0108,,122.78,424.41,0.0092,0.0058,,123.25,425.55,0.0054,0.0085,,123.53,426.74,0.0031,0.0113,,,0.3647,-0.2944,123.6189,425.2586,0.0024,0.0078,,0.5735,1.3765,123.8277,426.9296,0.0047,0.0032,,-0.6979,-0.6979,122.5563,424.8551,0.0057,0.0016,,-0.6714,-2.8579,122.5828,422.6952,0.0054,0.0067
6/4/2020,107,123.03,414.33,,,122.41,425.62,0.0050,0.0273,,123.23,423.43,0.0017,0.0220,,123.65,423.40,0.0051,0.0219,,123.84,422.92,0.0066,0.0207,,,0.3717,-0.6655,124.0253,422.7377,0.0081,0.0203,,0.5039,-0.0340,124.1576,423.3692,0.0041,0.0001,,-0.5189,-0.5189,123.1348,422.8844,0.0042,0.0012,,-0.4539,1.1483,123.1998,424.5515,0.0037,0.0027
6/5/2020,108,124.15,419.60,,,122.54,423.36,0.0130,0.0090,,123.15,419.79,0.0080,0.0005,,123.28,417.96,0.0070,0.0039,,123.19,416.05,0.0077,0.0085,,,0.2225,-1.6212,123.5020,416.3381,0.0052,0.0078,,0.1526,-2.1980,123.4321,415.7613,0.0012,0.0053,,0.0170,0.0170,123.2964,417.9763,0.0001,0.0000,,0.2086,4.5848,123.4881,422.5441,0.0017,0.0110
6/8/2020,109,126.20,419.49,,,122.86,422.61,0.0265,0.0074,,123.55,419.71,0.0210,0.0005,,123.80,418.94,0.0190,0.0013,,123.96,418.89,0.0178,0.0014,,,0.2825,-1.1000,124.0842,417.8437,0.0168,0.0039,,0.3005,-0.9250,124.1023,418.0187,0.0024,0.0022,,-0.3066,-0.3066,123.4952,418.6371,0.0025,0.0007,,-0.3761,0.1294,123.4257,419.0731,0.0030,0.0003
6/9/2020,110,130.04,434.05,,,123.53,421.99,0.0501,0.0278,,124.61,419.62,0.0418,0.0332,,125.24,419.27,0.0369,0.0340,,125.75,419.37,0.0330,0.0338,,,0.5141,-0.8145,125.7566,418.4570,0.0330,0.0359,,0.7566,-0.4239,125.9991,418.8476,0.0060,0.0010,,-0.9871,-0.9871,124.2554,418.2844,0.0079,0.0024,,-1.2278,-0.2363,124.0147,419.0352,0.0098,0.0006
